,Year,Month,Country,Hemisphere,Activity,Type_Norm,Sex,Age,Species,Fatal,YearRange
1200,2004,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,22,Raggedtooth Shark,0,2000
1201,2003,12,USA,Northern,Swimming,Unprovoked,M,13,Unidentified,0,2000
1202,2003,12,NEW ZEALAND,Southern,Swimming,Unprovoked,M,45,Unidentified,1,2000
1203,2003,12,AUSTRALIA,Southern,Surfing,Unprovoked,M,36,Unidentified,0,2000
1204,2003,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,0,Unidentified,0,2000
1205,2003,11,AUSTRALIA,Southern,Swimming,Unprovoked,M,0,Unidentified,0,2000
1206,2003,11,SOUTH AFRICA,Southern,Other,Unprovoked,M,21,Tiger Shark,1,2000
1207,2003,11,USA,Northern,Surfing,Unprovoked,F,35,Unidentified,0,2000
1208,2003,11,OTHER,Northern,Surfing,Unprovoked,M,35,Tiger Shark,0,2000
1209,2003,10,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1210,2003,10,AUSTRALIA,Southern,Surfing,Unprovoked,M,22,Nurse Shark,0,2000
1211,2003,10,USA,Northern,Surfing,Unprovoked,F,13,Tiger Shark,0,2000
1212,2003,10,USA,Northern,Surfing,Unprovoked,M,46,Unidentified,0,2000
1213,2003,10,USA,Northern,Other,Unprovoked,M,56,Unidentified,1,2000
1214,2003,10,USA,Northern,Surfing,Unprovoked,M,19,Unidentified,0,2000
1215,2003,10,USA,Northern,Swimming,Unprovoked,M,0,Unidentified,1,2000
1216,2003,10,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1217,2003,10,USA,Northern,Surfing,Provoked,M,30,Unidentified,0,2000
1218,2003,10,USA,Northern,Surfing,Unprovoked,M,50,Unidentified,0,2000
1219,2003,10,USA,Northern,Other,Unprovoked,F,41,Unidentified,0,2000
1220,2003,9,OTHER,Northern,Boat,Unprovoked,M,40,Unidentified,1,2000
1221,2003,9,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,2000
1222,2003,9,USA,Northern,Surfing,Unprovoked,M,21,Unidentified,0,2000
1223,2003,9,USA,Northern,Surfing,Unprovoked,M,19,Unidentified,0,2000
1224,2003,9,USA,Northern,Surfing,Unprovoked,M,17,Unidentified,0,2000
1225,2003,9,USA,Northern,Surfing,Unprovoked,M,30,Unidentified,0,2000
1226,2003,9,SOUTH AFRICA,Southern,Fishing,Unprovoked,unknown,0,Unidentified,0,2000
1227,2003,9,USA,Northern,Swimming,Unprovoked,F,0,Unidentified,1,2000
1228,2003,9,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1229,2003,9,USA,Northern,Other,Unprovoked,M,15,Unidentified,0,2000
1230,2003,9,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,19,White Shark,1,2000
1231,2003,8,USA,Northern,Fishing,Provoked,M,0,Bull Shark,0,2000
1232,2003,8,USA,Northern,Swimming,Unprovoked,F,50,White Shark,1,2000
1233,2003,8,USA,Northern,Swimming,Unprovoked,M,31,Unidentified,1,2000
1234,2003,8,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,16,White Shark,0,2000
1235,2003,7,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1236,2003,7,USA,Northern,Other,Unprovoked,F,15,Unidentified,0,2000
1237,2003,7,BAHAMAS,Northern,Other,Unprovoked,M,58,Unidentified,0,2000
1238,2003,7,USA,Northern,Surfing,Provoked,M,10,Unidentified,0,2000
1239,2003,7,USA,Northern,Surfing,Unprovoked,M,21,Unidentified,0,2000
1240,2003,7,BAHAMAS,Northern,Other,Unprovoked,M,39,Bull Shark,0,2000
1241,2003,6,USA,Northern,Surfing,Unprovoked,M,17,Unidentified,0,2000
1242,2003,6,USA,Northern,Surfing,Unprovoked,M,15,Unidentified,0,2000
1243,2003,6,USA,Northern,Other,Unprovoked,F,12,Unidentified,0,2000
1244,2003,6,USA,Northern,Swimming,Unprovoked,M,60,Unidentified,0,2000
1245,2003,6,USA,Northern,Swimming,Unprovoked,M,51,Unidentified,0,2000
1246,2003,6,USA,Northern,Surfing,Unprovoked,M,33,Unidentified,0,2000
1247,2003,5,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1248,2003,5,USA,Northern,Other,Unprovoked,M,22,Unidentified,0,2000
1249,2003,5,USA,Northern,Swimming,Unprovoked,M,20,Unidentified,0,2000
1250,2003,5,USA,Northern,Surfing,Provoked,M,34,Unidentified,0,2000
1251,2003,5,USA,Northern,Other,Unprovoked,F,9,Unidentified,0,2000
1252,2003,4,BRAZIL,Southern,Swimming,Unprovoked,M,16,Unidentified,0,2000
1253,2003,4,BRAZIL,Southern,Surfing,Unprovoked,M,17,Bull Shark,0,2000
1254,2003,4,USA,Northern,Surfing,Unprovoked,M,36,Unidentified,0,2000
1255,2003,4,USA,Northern,Surfing,Unprovoked,M,17,Unidentified,0,2000
1256,2003,4,USA,Northern,Surfing,Unprovoked,M,30,Unidentified,0,2000
1257,2003,4,USA,Northern,Surfing,Unprovoked,M,23,Unidentified,0,2000
1258,2003,4,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1259,2003,4,USA,Northern,Other,Unprovoked,M,11,Unidentified,0,2000
1260,2003,4,USA,Northern,Surfing,Unprovoked,M,12,Unidentified,0,2000
1261,2003,4,USA,Northern,Swimming,Unprovoked,M,20,Unidentified,0,2000
1262,2003,4,OTHER,Northern,Surfing,Unprovoked,M,28,Mako Shark,0,2000
1263,2003,4,USA,Northern,Surfing,Unprovoked,M,50,Unidentified,0,2000
1264,2003,2,NEW ZEALAND,Southern,Diving,Unprovoked,M,44,White Shark,0,2000
1265,2003,2,AUSTRALIA,Southern,Other,Unprovoked,M,37,Unidentified,0,2000
1266,2003,2,USA,Northern,Swimming,Unprovoked,M,54,Unidentified,0,2000
1267,2003,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,24,Nurse Shark,0,2000
1268,2003,2,AUSTRALIA,Southern,Swimming,Unprovoked,M,84,Bull Shark,1,2000
1269,2003,1,SOUTH AFRICA,Southern,Other,Unprovoked,M,14,Unidentified,1,2000
1270,2003,1,AUSTRALIA,Southern,Surfing,Unprovoked,F,0,Bronze Whaler Shark,0,2000
1271,2002,12,AUSTRALIA,Southern,Other,Unprovoked,F,18,Hammerhead Shark,0,2000
1272,2002,12,SOUTH AFRICA,Southern,Other,Unprovoked,M,25,White Shark,0,2000
1273,2002,12,AUSTRALIA,Southern,Diving,Unprovoked,M,26,Unidentified,0,2000
1274,2002,12,AUSTRALIA,Southern,Swimming,Unprovoked,M,23,Bull Shark,1,2000
1275,2002,11,OTHER,Northern,Diving,Unprovoked,M,0,Blacktip reef Shark,0,2000
1276,2002,11,USA,Northern,Surfing,Unprovoked,M,48,White Shark,0,2000
1277,2002,11,USA,Northern,Swimming,Unprovoked,F,34,Unidentified,0,2000
1278,2002,11,OTHER,Northern,Other,Unprovoked,F,41,Caribbean Reef Shark,0,2000
1279,2002,11,USA,Northern,Surfing,Unprovoked,M,21,Unidentified,0,2000
1280,2002,11,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,2000
1281,2002,10,USA,Northern,Swimming,Unprovoked,F,60,Unidentified,0,2000
1282,2002,10,BRAZIL,Southern,Swimming,Unprovoked,M,36,Tiger Shark,1,2000
1283,2002,10,USA,Northern,Surfing,Unprovoked,M,21,Unidentified,0,2000
1284,2002,10,USA,Northern,Surfing,Unprovoked,M,14,Blacktip reef Shark,0,2000
1285,2002,10,USA,Northern,Surfing,Unprovoked,M,35,Unidentified,0,2000
1286,2002,10,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1287,2002,9,USA,Northern,Surfing,Unprovoked,M,47,Unidentified,0,2000
1288,2002,9,USA,Northern,Surfing,Unprovoked,M,32,Unidentified,0,2000
1289,2002,9,USA,Northern,Surfing,Unprovoked,M,55,Blacktip reef Shark,0,2000
1290,2002,9,USA,Northern,Fishing,Provoked,M,0,Blacktip reef Shark,0,2000
1291,2002,9,OTHER,Northern,Swimming,Provoked,M,0,Tiger Shark,0,2000
1292,2002,9,USA,Northern,Surfing,Unprovoked,M,24,Unidentified,0,2000
1293,2002,9,USA,Northern,Surfing,Unprovoked,M,35,Unidentified,0,2000
1294,2002,9,BRAZIL,Southern,Swimming,Unprovoked,M,19,Tiger Shark,0,2000
1295,2002,9,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,47,White Shark,0,2000
1296,2002,9,USA,Northern,Surfing,Unprovoked,M,20,Unidentified,0,2000
1297,2002,9,USA,Northern,Other,Provoked,M,36,Hammerhead Shark,0,2000
1298,2002,8,USA,Northern,Surfing,Unprovoked,M,16,Tiger Shark,0,2000
1299,2002,8,USA,Northern,Swimming,Unprovoked,F,29,Unidentified,0,2000
1300,2002,8,USA,Northern,Surfing,Unprovoked,M,27,Unidentified,0,2000
1301,2002,8,USA,Northern,Surfing,Unprovoked,M,15,Nurse Shark,0,2000
1302,2002,8,USA,Northern,Other,Unprovoked,M,15,Unidentified,0,2000
1303,2002,8,OTHER,Northern,Diving,Provoked,M,30,Tiger Shark,0,2000
1304,2002,8,USA,Northern,Other,Unprovoked,M,14,Unidentified,0,2000
1305,2002,7,USA,Northern,Surfing,Unprovoked,M,13,Blacktip reef Shark,0,2000
1306,2002,7,USA,Northern,Swimming,Unprovoked,F,15,Bull Shark,0,2000
1307,2002,7,USA,Northern,Surfing,Provoked,M,19,Unidentified,0,2000
1308,2002,7,USA,Northern,Other,Provoked,M,41,Mako Shark,1,2000
1309,2002,7,BRAZIL,Southern,Surfing,Unprovoked,M,22,Tiger Shark,0,2000
1310,2002,7,USA,Northern,Other,Unprovoked,F,9,Bull Shark,0,2000
1311,2002,6,AUSTRALIA,Southern,Surfing,Unprovoked,M,30,Unidentified,0,2000
1312,2002,6,USA,Northern,Swimming,Unprovoked,F,11,Unidentified,0,2000
1313,2002,6,USA,Northern,Surfing,Unprovoked,M,28,Unidentified,0,2000
1314,2002,6,USA,Northern,Surfing,Unprovoked,M,50,Unidentified,0,2000
1315,2002,6,USA,Northern,Swimming,Unprovoked,M,10,Unidentified,0,2000
1316,2002,6,SOUTH AFRICA,Southern,Other,Unprovoked,M,50,Unidentified,0,2000
1317,2002,5,USA,Northern,Surfing,Unprovoked,M,24,White Shark,0,2000
1318,2002,5,USA,Northern,Swimming,Unprovoked,M,16,Unidentified,0,2000
1319,2002,5,USA,Northern,Fishing,Provoked,M,55,Blacktip reef Shark,0,2000
1320,2002,5,USA,Northern,Surfing,Unprovoked,M,35,Unidentified,0,2000
1321,2002,5,USA,Northern,Fishing,Unprovoked,M,31,Unidentified,0,2000
1322,2002,5,BRAZIL,Southern,Surfing,Unprovoked,M,40,Unidentified,0,2000
1323,2002,4,AUSTRALIA,Southern,Surfing,Unprovoked,M,23,White Shark,1,2000
1324,2002,4,USA,Northern,Surfing,Unprovoked,M,34,Unidentified,0,2000
1325,2002,4,USA,Northern,Surfing,Unprovoked,M,28,Unidentified,0,2000
1326,2002,4,AUSTRALIA,Southern,Swimming,Unprovoked,M,45,Unidentified,0,2000
1327,2002,4,BAHAMAS,Northern,Other,Unprovoked,M,43,Bull Shark,0,2000
1328,2002,4,USA,Northern,Other,Unprovoked,M,41,Unidentified,0,2000
1329,2002,4,USA,Northern,Swimming,Unprovoked,M,29,Unidentified,0,2000
1330,2002,3,USA,Northern,Surfing,Unprovoked,M,17,Tiger Shark,0,2000
1331,2002,3,USA,Northern,Other,Unprovoked,F,11,Unidentified,0,2000
1332,2002,3,BRAZIL,Southern,Swimming,Unprovoked,M,16,Unidentified,1,2000
1333,2002,3,USA,Northern,Surfing,Unprovoked,M,20,Unidentified,0,2000
1334,2002,3,USA,Northern,Other,Unprovoked,M,39,Nurse Shark,0,2000
1335,2002,3,USA,Northern,Surfing,Unprovoked,M,31,Spinner Shark,0,2000
1336,2002,2,AUSTRALIA,Southern,Surfing,Unprovoked,M,0,Bronze Whaler Shark,0,2000
1337,2002,2,AUSTRALIA,Southern,Other,Unprovoked,M,35,Unidentified,0,2000
1338,2002,1,AUSTRALIA,Southern,Surfing,Unprovoked,M,20,Tiger Shark,0,2000
1339,2002,1,SOUTH AFRICA,Southern,Fishing,Unprovoked,M,16,Unidentified,0,2000
1340,2002,1,SOUTH AFRICA,Southern,Surfing,Unprovoked,M,26,Unidentified,0,2000
1341,2002,1,USA,Northern,Other,Unprovoked,M,35,Tiger Shark,0,2000
1342,2001,12,AUSTRALIA,Southern,Surfing,Unprovoked,M,36,Unidentified,0,2000
1343,2001,11,AUSTRALIA,Southern,Surfing,Unprovoked,M,49,Bronze Whaler Shark,0,2000
1344,2001,10,AUSTRALIA,Southern,Other,Unprovoked,F,20,Bronze Whaler Shark,0,2000
1345,2001,9,MEXICO,Northern,Surfing,Unprovoked,M,26,Tiger Shark,0,2000
1346,2001,9,AUSTRALIA,Southern,Other,Unprovoked,M,31,White Shark,0,2000
1347,2001,9,USA,Northern,Surfing,Provoked,M,21,Unidentified,0,2000
1348,2001,9,USA,Northern,Surfing,Unprovoked,M,14,Unidentified,0,2000
1349,2001,9,USA,Northern,Diving,Unprovoked,M,42,Unidentified,1,2000
1350,2001,9,USA,Northern,Surfing,Unprovoked,M,0,Unidentified,0,2000
1351,2001,9,USA,Northern,Surfing,Unprovoked,M,16,Unidentified,0,2000
1352,2001,9,USA,Northern,Other,Unprovoked,M,13,Unidentified,0,2000
1353,2001,9,USA,Northern,Swimming,Unprovoked,M,28,White Shark,1,2000
1354,2001,9,USA,Northern,Swimming,Unprovoked,F,23,White Shark,0,2000
1355,2001,9,USA,Northern,Other,Unprovoked,M,20,Unidentified,0,2000
1356,2001,9,USA,Northern,Swimming,Unprovoked,M,10,Bull Shark,1,2000
1357,2001,8,BAHAMAS,Northern,Other,Unprovoked,M,44,Bull Shark,0,2000
1358,2001,8,USA,Northern,Other,Unprovoked,F,29,Unidentified,0,2000
1359,2001,8,USA,Northern,Other,Unprovoked,M,69,Unidentified,0,2000
1360,2001,8,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1361,2001,8,USA,Northern,Surfing,Unprovoked,M,18,Unidentified,0,2000
1362,2001,8,USA,Northern,Surfing,Unprovoked,M,17,Unidentified,0,2000
1363,2001,8,USA,Northern,Surfing,Unprovoked,M,27,Unidentified,0,2000
1364,2001,8,USA,Northern,Surfing,Unprovoked,M,32,Unidentified,0,2000
1365,2001,8,USA,Northern,Surfing,Unprovoked,F,17,Unidentified,0,2000
1366,2001,8,USA,Northern,Surfing,Unprovoked,F,17,Unidentified,0,2000
1367,2001,8,USA,Northern,Surfing,Unprovoked,M,20,Blacktip reef Shark,0,2000
1368,2001,8,USA,Northern,Surfing,Unprovoked,M,19,Blacktip reef Shark,0,2000
1369,2001,8,USA,Northern,Surfing,Unprovoked,M,19,Blacktip reef Shark,0,2000
1370,2001,8,BAHAMAS,Northern,Other,Unprovoked,M,43,Bull Shark,0,2000
